"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2"
"APOE_LRP6","APOE_LRP6","APOE","APOE","LRP6",NA,NA,NA,NA,"celltalkdb_22461740",NA,"APOE_LRP6"
"APOE_LRP8","APOE_LRP8","APOE","APOE","LRP8",NA,NA,NA,NA,"celltalkdb_12950167",NA,"APOE_LRP8"
"APOE_LSR","APOE_LSR","APOE","APOE","LSR",NA,NA,NA,NA,"celltalkdb_7615497,29178324",NA,"APOE_LSR"
"APOE_SCARB1","APOE_SCARB1","APOE","APOE","SCARB1",NA,NA,NA,NA,"celltalkdb_12138091",NA,"APOE_SCARB1"
"APOE_SDC2","APOE_SDC2","APOE","APOE","SDC2",NA,NA,NA,NA,"celltalkdb_15583000",NA,"APOE_SDC2"
"APOE_SORL1","APOE_SORL1","APOE","APOE","SORL1",NA,NA,NA,NA,"celltalkdb_11294867",NA,"APOE_SORL1"
"APOE_TREM2","APOE_TREM2","APOE","APOE","TREM2",NA,NA,NA,NA,"celltalkdb_27477018",NA,"APOE_TREM2"
"APOE_VLDLR","APOE_VLDLR","APOE","APOE","VLDLR",NA,NA,NA,NA,"celltalkdb_12870663",NA,"APOE_VLDLR"
"APP_ADRA2A","APP_ADRA2A","APP","APP","ADRA2A",NA,NA,NA,NA,"celltalkdb_32196115",NA,"APP_ADRA2A"
"APP_AGER","APP_AGER","APP","APP","AGER",NA,NA,NA,NA,"celltalkdb_26758977",NA,"APP_AGER"
"APP_APLP1","APP_APLP1","APP","APP","APLP1",NA,NA,NA,NA,"celltalkdb_19126676",NA,"APP_APLP1"
"APP_APLP2","APP_APLP2","APP","APP","APLP2",NA,NA,NA,NA,"celltalkdb_19126676",NA,"APP_APLP2"
"APP_CAV1","APP_CAV1","APP","APP","CAV1",NA,NA,NA,NA,"celltalkdb_9553108",NA,"APP_CAV1"
"APP_CD741","APP_CD74","APP","APP","CD74",NA,NA,NA,NA,"celltalkdb_19849849",NA,"APP_CD74"
"APP_DCC","APP_DCC","APP","APP","DCC",NA,NA,NA,NA,"celltalkdb_22782894",NA,"APP_DCC"
"APP_FPR2","APP_FPR2","APP","APP","FPR2",NA,NA,NA,NA,"celltalkdb_11316806",NA,"APP_FPR2"
"APP_GPC1","APP_GPC1","APP","APP","GPC1",NA,NA,NA,NA,"celltalkdb_15084524",NA,"APP_GPC1"
"APP_GRM7","APP_GRM7","APP","APP","GRM7",NA,NA,NA,NA,"celltalkdb_32196115",NA,"APP_GRM7"
"APP_LRP1","APP_LRP1","APP","APP","LRP1",NA,NA,NA,NA,"celltalkdb_12212791",NA,"APP_LRP1"
"APP_LRP10","APP_LRP10","APP","APP","LRP10",NA,NA,NA,NA,"celltalkdb_22734645",NA,"APP_LRP10"
"APP_LRP6","APP_LRP6","APP","APP","LRP6",NA,NA,NA,NA,"celltalkdb_30232325",NA,"APP_LRP6"
"APP_MTNR1A","APP_MTNR1A","APP","APP","MTNR1A",NA,NA,NA,NA,"celltalkdb_32196115",NA,"APP_MTNR1A"
"APP_NCSTN","APP_NCSTN","APP","APP","NCSTN",NA,NA,NA,NA,"celltalkdb_10993067",NA,"APP_NCSTN"
"APP_NGFR","APP_NGFR","APP","APP","NGFR",NA,NA,NA,NA,"celltalkdb_11756426",NA,"APP_NGFR"
"APP_NOTCH2","APP_NOTCH2","APP","APP","NOTCH2",NA,NA,NA,NA,"celltalkdb_16118793",NA,"APP_NOTCH2"
"APP_PLD1","APP_PLD1","APP","APP","PLD1",NA,NA,NA,NA,"celltalkdb_16797788",NA,"APP_PLD1"
"APP_PTGER2","APP_PTGER2","APP","APP","PTGER2",NA,NA,NA,NA,"celltalkdb_24069330",NA,"APP_PTGER2"
"APP_RPSA","APP_RPSA","APP","APP","RPSA",NA,NA,NA,NA,"celltalkdb_24990253",NA,"APP_RPSA"
"APP_SORL1","APP_SORL1","APP","APP","SORL1",NA,NA,NA,NA,"celltalkdb_24833601",NA,"APP_SORL1"
"APP_TNFRSF21","APP_TNFRSF21","APP","APP","TNFRSF21",NA,NA,NA,NA,"celltalkdb_19225519",NA,"APP_TNFRSF21"
"APP_TSPAN12","APP_TSPAN12","APP","APP","TSPAN12",NA,NA,NA,NA,"celltalkdb_28066176",NA,"APP_TSPAN12"
"APP_TSPAN15","APP_TSPAN15","APP","APP","TSPAN15",NA,NA,NA,NA,"celltalkdb_28066176",NA,"APP_TSPAN15"
"APP_VLDLR","APP_VLDLR","APP","APP","VLDLR",NA,NA,NA,NA,"celltalkdb_22429478",NA,"APP_VLDLR"
"PRNP_ADGRG6","PRNP_ADGRG6","PRNP","PRNP","ADGRG6",NA,NA,NA,NA,"cellphonedb_uniprot;reactome;IUPHAR",NA,"APRIO_AGRG6"
"AREG_EGFR1","AREG_EGFR","AREG","AREG","EGFR",NA,NA,NA,NA,"celltalkdb_2466334, cellphonedb_uniprot",NA,"AREG_EGFR"
"AREG_ERBB3","AREG_ERBB3","AREG","AREG","ERBB3",NA,NA,NA,NA,"celltalkdb_8702723",NA,"AREG_ERBB3"
"ARF1_CHRM3","ARF1_CHRM3","ARF1","ARF1","CHRM3",NA,NA,NA,NA,"celltalkdb_12799371",NA,"ARF1_CHRM3"
"ARF1_INSR","ARF1_INSR","ARF1","ARF1","INSR",NA,NA,NA,NA,"celltalkdb_9197239",NA,"ARF1_INSR"
"ARF1_PLD2","ARF1_PLD2","ARF1","ARF1","PLD2",NA,NA,NA,NA,"celltalkdb_12519790",NA,"ARF1_PLD2"
"ARF4_EGFR","ARF4_EGFR","ARF4","ARF4","EGFR",NA,NA,NA,NA,"celltalkdb_22004728,12446727",NA,"ARF4_EGFR"
"ARF6_PLD1","ARF6_PLD1","ARF6","ARF6","PLD1",NA,NA,NA,NA,"celltalkdb_30944160",NA,"ARF6_PLD1"
"ARF6_SMAP1","ARF6_SMAP1","ARF6","ARF6","SMAP1",NA,NA,NA,NA,"celltalkdb_15659652",NA,"ARF6_SMAP1"
"ARPC5_ADRB2","ARPC5_ADRB2","ARPC5","ARPC5","ADRB2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"ARPC5_ADRB2"
"ARPC5_LDLR","ARPC5_LDLR","ARPC5","ARPC5","LDLR",NA,NA,NA,NA,"celltalkdb_32196115",NA,"ARPC5_LDLR"
"ARPC5_LRP2","ARPC5_LRP2","ARPC5","ARPC5","LRP2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"ARPC5_LRP2"
"ARTN_GFRA11","ARTN_GFRA1","ARTN","ARTN","GFRA1",NA,NA,NA,NA,"celltalkdb_9883723",NA,"ARTN_GFRA1"
"ARTN_GFRA2","ARTN_GFRA2","ARTN","ARTN","GFRA2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"ARTN_GFRA2"
"ARTN_GFRA31","ARTN_GFRA3","ARTN","ARTN","GFRA3",NA,NA,NA,NA,"celltalkdb_9883723",NA,"ARTN_GFRA3"
"ARTN_RET","ARTN_RET","ARTN","ARTN","RET",NA,NA,NA,NA,"celltalkdb_9883723",NA,"ARTN_RET"
"ASIP_ATRN","ASIP_ATRN","ASIP","ASIP","ATRN",NA,NA,NA,NA,"celltalkdb_11137996",NA,"ASIP_ATRN"
"ASIP_F11R","ASIP_F11R","ASIP","ASIP","F11R",NA,NA,NA,NA,"celltalkdb_26198319,32196115",NA,"ASIP_F11R"
"ASIP_MC1R","ASIP_MC1R","ASIP","ASIP","MC1R",NA,NA,NA,NA,"celltalkdb_12851328",NA,"ASIP_MC1R"
"ASIP_MC2R","ASIP_MC2R","ASIP","ASIP","MC2R",NA,NA,NA,NA,"celltalkdb_9058374",NA,"ASIP_MC2R"
"ASIP_MC3R","ASIP_MC3R","ASIP","ASIP","MC3R",NA,NA,NA,NA,"celltalkdb_9058374",NA,"ASIP_MC3R"
"ASIP_MC4R","ASIP_MC4R","ASIP","ASIP","MC4R",NA,NA,NA,NA,"celltalkdb_9058374",NA,"ASIP_MC4R"
"ASIP_MC5R","ASIP_MC5R","ASIP","ASIP","MC5R",NA,NA,NA,NA,"celltalkdb_9058374",NA,"ASIP_MC5R"
"ASIP_MGRN1","ASIP_MGRN1","ASIP","ASIP","MGRN1",NA,NA,NA,NA,"celltalkdb_21460229",NA,"ASIP_MGRN1"
"ASIP_MSHR","ASIP_MC1R","ASIP","ASIP","MC1R",NA,NA,NA,NA,"cellphonedb_uniprot",NA,"ASIP_MSHR"
"AVP_ADCYAP1R1","AVP_ADCYAP1R1","AVP","AVP","ADCYAP1R1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"AVP_ADCYAP1R1"
"AVP_ADRB2","AVP_ADRB2","AVP","AVP","ADRB2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"AVP_ADRB2"
"AVP_ADRB3","AVP_ADRB3","AVP","AVP","ADRB3",NA,NA,NA,NA,"celltalkdb_32196115",NA,"AVP_ADRB3"
"AVP_AVPR1A1","AVP_AVPR1A","AVP","AVP","AVPR1A",NA,NA,NA,NA,"celltalkdb_1560825",NA,"AVP_AVPR1A"
"AVP_AVPR1B1","AVP_AVPR1B","AVP","AVP","AVPR1B",NA,NA,NA,NA,"celltalkdb_7929452",NA,"AVP_AVPR1B"
"AVP_AVPR21","AVP_AVPR2","AVP","AVP","AVPR2",NA,NA,NA,NA,"celltalkdb_9884074",NA,"AVP_AVPR2"
"AVP_GPR20","AVP_GPR20","AVP","AVP","GPR20",NA,NA,NA,NA,"celltalkdb_32196115",NA,"AVP_GPR20"
"AVP_GPR84","AVP_GPR84","AVP","AVP","GPR84",NA,NA,NA,NA,"celltalkdb_32196115",NA,"AVP_GPR84"
"AVP_LDLR","AVP_LDLR","AVP","AVP","LDLR",NA,NA,NA,NA,"celltalkdb_32196115",NA,"AVP_LDLR"
"AVP_LRP2","AVP_LRP2","AVP","AVP","LRP2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"AVP_LRP2"
"AVP_OXTR","AVP_OXTR","AVP","AVP","OXTR",NA,NA,NA,NA,"celltalkdb_12446593",NA,"AVP_OXTR"
"AVP_PTH1R","AVP_PTH1R","AVP","AVP","PTH1R",NA,NA,NA,NA,"celltalkdb_32196115",NA,"AVP_PTH1R"
"AVP_RAMP2","AVP_RAMP2","AVP","AVP","RAMP2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"AVP_RAMP2"
"AVP_RAMP3","AVP_RAMP3","AVP","AVP","RAMP3",NA,NA,NA,NA,"celltalkdb_32196115",NA,"AVP_RAMP3"
"AVP_TSHR","AVP_TSHR","AVP","AVP","TSHR",NA,NA,NA,NA,"celltalkdb_32196115",NA,"AVP_TSHR"
"AVP_VIPR1","AVP_VIPR1","AVP","AVP","VIPR1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"AVP_VIPR1"
"AZGP1_ITGAV","AZGP1_ITGAV","AZGP1","AZGP1","ITGAV",NA,NA,NA,NA,"celltalkdb_9813179",NA,"AZGP1_ITGAV"
"B2M_CD1A","B2M_CD1A","B2M","B2M","CD1A",NA,NA,NA,NA,"celltalkdb_12833155",NA,"B2M_CD1A"
"B2M_CD1B","B2M_CD1B","B2M","B2M","CD1B",NA,NA,NA,NA,"celltalkdb_12118248",NA,"B2M_CD1B"
"B2M_CD247","B2M_CD247","B2M","B2M","CD247",NA,NA,NA,NA,"celltalkdb_32196115",NA,"B2M_CD247"
"B2M_CD3D","B2M_CD3D","B2M","B2M","CD3D",NA,NA,NA,NA,"celltalkdb_32196115",NA,"B2M_CD3D"
"B2M_CD3G","B2M_CD3G","B2M","B2M","CD3G",NA,NA,NA,NA,"celltalkdb_32196115",NA,"B2M_CD3G"
"B2M_HFE","B2M_HFE","B2M","B2M","HFE",NA,NA,NA,NA,"celltalkdb_10791995",NA,"B2M_HFE"
"B2M_HLA-F","B2M_HLA-F","B2M","B2M","HLA-F",NA,NA,NA,NA,"celltalkdb_11169396",NA,"B2M_HLA-F"
"B2M_KIR2DL1","B2M_KIR2DL1","B2M","B2M","KIR2DL1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"B2M_KIR2DL1"
"B2M_KIR2DL3","B2M_KIR2DL3","B2M","B2M","KIR2DL3",NA,NA,NA,NA,"celltalkdb_32196115",NA,"B2M_KIR2DL3"
"B2M_KIR3DL1","B2M_KIR3DL1","B2M","B2M","KIR3DL1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"B2M_KIR3DL1"
"B2M_KLRC1","B2M_KLRC1","B2M","B2M","KLRC1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"B2M_KLRC1"
"B2M_KLRC2","B2M_KLRC2","B2M","B2M","KLRC2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"B2M_KLRC2"
"B2M_KLRD1","B2M_KLRD1","B2M","B2M","KLRD1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"B2M_KLRD1"
"B2M_LILRB1","B2M_LILRB1","B2M","B2M","LILRB1",NA,NA,NA,NA,"celltalkdb_12897781",NA,"B2M_LILRB1"
"B2M_LILRB2","B2M_LILRB2","B2M","B2M","LILRB2",NA,NA,NA,NA,"celltalkdb_32196115",NA,"B2M_LILRB2"
"B2M_TFRC","B2M_TFRC","B2M","B2M","TFRC",NA,NA,NA,NA,"celltalkdb_32196115",NA,"B2M_TFRC"
"BAG6_NCR3","BAG6_NCR3","BAG6","BAG6","NCR3",NA,NA,NA,NA,"cellphonedb_activating_interaction_from_uniprot",NA,"BAG6_NCTR3"
"BCAN_EGFR","BCAN_EGFR","BCAN","BCAN","EGFR",NA,NA,NA,NA,"celltalkdb_32196115",NA,"BCAN_EGFR"
"BCAN_NRCAM","BCAN_NRCAM","BCAN","BCAN","NRCAM",NA,NA,NA,NA,"celltalkdb_32196115",NA,"BCAN_NRCAM"
"BDNF_BEX3","BDNF_BEX3","BDNF","BDNF","BEX3",NA,NA,NA,NA,"celltalkdb_10764727",NA,"BDNF_BEX3"
"BDNF_DRD4","BDNF_DRD4","BDNF","BDNF","DRD4",NA,NA,NA,NA,"celltalkdb_32196115",NA,"BDNF_DRD4"
"BDNF_NGFR","BDNF_NGFR","BDNF","BDNF","NGFR",NA,NA,NA,NA,"celltalkdb_29450725,10200483",NA,"BDNF_NGFR"
"BDNF_NTRK21","BDNF_NTRK2","BDNF","BDNF","NTRK2",NA,NA,NA,NA,"celltalkdb_7644540, cellphonedb_uniprot",NA,"BDNF_NTRK2"
"BDNF_SORT","BDNF_SORT1","BDNF","BDNF","SORT1",NA,NA,NA,NA,"cellphonedb_uniprot",NA,"BDNF_SORT"
"BDNF_SORT1","BDNF_SORT1","BDNF","BDNF","SORT1",NA,NA,NA,NA,"celltalkdb_15987945",NA,"BDNF_SORT1"
"BDNF_TNR16","BDNF_NGFR","BDNF","BDNF","NGFR",NA,NA,NA,NA,"cellphonedb_uniprot",NA,"BDNF_TNR16"
"BGN_LY96","BGN_LY96","BGN","BGN","LY96",NA,NA,NA,NA,"celltalkdb_32196115",NA,"BGN_LY96"
"BGN_TLR1","BGN_TLR1","BGN","BGN","TLR1",NA,NA,NA,NA,"celltalkdb_32196115",NA,"BGN_TLR1"
"BGN_TLR2","BGN_TLR2","BGN","BGN","TLR2",NA,NA,NA,NA,"celltalkdb_16025156",NA,"BGN_TLR2"
"BGN_TLR4","BGN_TLR4","BGN","BGN","TLR4",NA,NA,NA,NA,"celltalkdb_16025156",NA,"BGN_TLR4"
"BMP10_ACVR2A","BMP10_ACVR2A","BMP10","BMP10","ACVR2A",NA,NA,NA,NA,"celltalkdb_16049014",NA,"BMP10_ACVR2A"
"BMP10_ACVRL1","BMP10_ACVRL1","BMP10","BMP10","ACVRL1",NA,NA,NA,NA,"celltalkdb_17068149",NA,"BMP10_ACVRL1"
"BMP10_BMPR1A","BMP10_BMPR1A","BMP10","BMP10","BMPR1A",NA,NA,NA,NA,"celltalkdb_16049014,28646109",NA,"BMP10_BMPR1A"
"BMP10_BMPR1B","BMP10_BMPR1B","BMP10","BMP10","BMPR1B",NA,NA,NA,NA,"celltalkdb_15621726",NA,"BMP10_BMPR1B"
"BMP10_BMPR2","BMP10_BMPR2","BMP10","BMP10","BMPR2",NA,NA,NA,NA,"celltalkdb_15621726",NA,"BMP10_BMPR2"
"BMP10_ENG","BMP10_ENG","BMP10","BMP10","ENG",NA,NA,NA,NA,"celltalkdb_21737454",NA,"BMP10_ENG"
"BMP15_ACVR2A","BMP15_ACVR2A","BMP15","BMP15","ACVR2A",NA,NA,NA,NA,"celltalkdb_26198319",NA,"BMP15_ACVR2A"
"BMP15_BMPR1A","BMP15_BMPR1A","BMP15","BMP15","BMPR1A",NA,NA,NA,NA,"celltalkdb_24140593,15621726",NA,"BMP15_BMPR1A"
"BMP15_BMPR1B","BMP15_BMPR1B","BMP15","BMP15","BMPR1B",NA,NA,NA,NA,"celltalkdb_15621726",NA,"BMP15_BMPR1B"
"BMP15_BMPR2","BMP15_BMPR2","BMP15","BMP15","BMPR2",NA,NA,NA,NA,"celltalkdb_15621726",NA,"BMP15_BMPR2"
"BMP1_BMPR1A","BMP1_BMPR1A","BMP1","BMP1","BMPR1A",NA,NA,NA,NA,"celltalkdb_15621726",NA,"BMP1_BMPR1A"
"BMP1_BMPR1B","BMP1_BMPR1B","BMP1","BMP1","BMPR1B",NA,NA,NA,NA,"celltalkdb_15621726",NA,"BMP1_BMPR1B"
"BMP1_BMPR2","BMP1_BMPR2","BMP1","BMP1","BMPR2",NA,NA,NA,NA,"celltalkdb_15621726",NA,"BMP1_BMPR2"
"BMP2_ACVR1","BMP2_ACVR1","BMP2","BMP2","ACVR1",NA,NA,NA,NA,"celltalkdb_28977600",NA,"BMP2_ACVR1"
"BMP2_ACVR2A","BMP2_ACVR2A","BMP2","BMP2","ACVR2A",NA,NA,NA,NA,"celltalkdb_21702718",NA,"BMP2_ACVR2A"
"BMP2_ACVR2B","BMP2_ACVR2B","BMP2","BMP2","ACVR2B",NA,NA,NA,NA,"celltalkdb_20385559",NA,"BMP2_ACVR2B"
"BMP2_BMPR1A","BMP2_BMPR1A","BMP2","BMP2","BMPR1A",NA,NA,NA,NA,"celltalkdb_15621726",NA,"BMP2_BMPR1A"
"BMP2_BMPR1B","BMP2_BMPR1B","BMP2","BMP2","BMPR1B",NA,NA,NA,NA,"celltalkdb_7811286,15621726",NA,"BMP2_BMPR1B"
"BMP2_BMPR2","BMP2_BMPR2","BMP2","BMP2","BMPR2",NA,NA,NA,NA,"celltalkdb_11263668,15621726",NA,"BMP2_BMPR2"
"BMP2_ENG","BMP2_ENG","BMP2","BMP2","ENG",NA,NA,NA,NA,"celltalkdb_9872992",NA,"BMP2_ENG"
"BMP2_GPC1","BMP2_GPC1","BMP2","BMP2","GPC1",NA,NA,NA,NA,"celltalkdb_23624389",NA,"BMP2_GPC1"
"BMP2_HJV","BMP2_HJV","BMP2","BMP2","HJV",NA,NA,NA,NA,"celltalkdb_18287331",NA,"BMP2_HJV"
"BMP2_SMO","BMP2_SMO","BMP2","BMP2","SMO",NA,NA,NA,NA,"celltalkdb_32103204",NA,"BMP2_SMO"
"BMP3_ACVR2B","BMP3_ACVR2B","BMP3","BMP3","ACVR2B",NA,NA,NA,NA,"celltalkdb_22074949",NA,"BMP3_ACVR2B"
"BMP3_BMPR1A","BMP3_BMPR1A","BMP3","BMP3","BMPR1A",NA,NA,NA,NA,"celltalkdb_11263666,15621726",NA,"BMP3_BMPR1A"
"BMP3_BMPR1B","BMP3_BMPR1B","BMP3","BMP3","BMPR1B",NA,NA,NA,NA,"celltalkdb_11263666,15621726",NA,"BMP3_BMPR1B"
"BMP3_BMPR2","BMP3_BMPR2","BMP3","BMP3","BMPR2",NA,NA,NA,NA,"celltalkdb_11263666,15621726",NA,"BMP3_BMPR2"
"BMP4_BMPR1A","BMP4_BMPR1A","BMP4","BMP4","BMPR1A",NA,NA,NA,NA,"celltalkdb_8006002,15621726",NA,"BMP4_BMPR1A"
"BMP4_BMPR1B","BMP4_BMPR1B","BMP4","BMP4","BMPR1B",NA,NA,NA,NA,"celltalkdb_8006002,15621726",NA,"BMP4_BMPR1B"
"BMP4_BMPR2","BMP4_BMPR2","BMP4","BMP4","BMPR2",NA,NA,NA,NA,"celltalkdb_7673243,15621726",NA,"BMP4_BMPR2"
"BMP4_HJV","BMP4_HJV","BMP4","BMP4","HJV",NA,NA,NA,NA,"celltalkdb_18326817",NA,"BMP4_HJV"
"BMP4_LRP6","BMP4_LRP6","BMP4","BMP4","LRP6",NA,NA,NA,NA,"celltalkdb_19553665",NA,"BMP4_LRP6"
"BMP5_BMPR1A","BMP5_BMPR1A","BMP5","BMP5","BMPR1A",NA,NA,NA,NA,"celltalkdb_11580864,15621726",NA,"BMP5_BMPR1A"
"BMP5_BMPR1B","BMP5_BMPR1B","BMP5","BMP5","BMPR1B",NA,NA,NA,NA,"celltalkdb_32196115,15621726",NA,"BMP5_BMPR1B"
"BMP5_BMPR2","BMP5_BMPR2","BMP5","BMP5","BMPR2",NA,NA,NA,NA,"celltalkdb_32196115,15621726",NA,"BMP5_BMPR2"
"BMP5_HJV","BMP5_HJV","BMP5","BMP5","HJV",NA,NA,NA,NA,"celltalkdb_23029472",NA,"BMP5_HJV"
"BMP6_ACVR1","BMP6_ACVR1","BMP6","BMP6","ACVR1",NA,NA,NA,NA,"celltalkdb_12297674",NA,"BMP6_ACVR1"
"BMP6_ACVR2A","BMP6_ACVR2A","BMP6","BMP6","ACVR2A",NA,NA,NA,NA,"celltalkdb_10504300",NA,"BMP6_ACVR2A"
"BMP6_BMPR1A","BMP6_BMPR1A","BMP6","BMP6","BMPR1A",NA,NA,NA,NA,"celltalkdb_10504300,15621726",NA,"BMP6_BMPR1A"
"BMP6_BMPR1B","BMP6_BMPR1B","BMP6","BMP6","BMPR1B",NA,NA,NA,NA,"celltalkdb_10504300,15621726",NA,"BMP6_BMPR1B"
"BMP6_BMPR2","BMP6_BMPR2","BMP6","BMP6","BMPR2",NA,NA,NA,NA,"celltalkdb_11401330,15621726",NA,"BMP6_BMPR2"
"BMP6_HJV","BMP6_HJV","BMP6","BMP6","HJV",NA,NA,NA,NA,"celltalkdb_23029472",NA,"BMP6_HJV"
"BMP7_ACVR1","BMP7_ACVR1","BMP7","BMP7","ACVR1",NA,NA,NA,NA,"celltalkdb_31619522",NA,"BMP7_ACVR1"
"BMP7_ACVR2A","BMP7_ACVR2A","BMP7","BMP7","ACVR2A",NA,NA,NA,NA,"celltalkdb_7790373",NA,"BMP7_ACVR2A"
"BMP7_ACVR2B","BMP7_ACVR2B","BMP7","BMP7","ACVR2B",NA,NA,NA,NA,"celltalkdb_9748228",NA,"BMP7_ACVR2B"
"BMP7_BMPR1A","BMP7_BMPR1A","BMP7","BMP7","BMPR1A",NA,NA,NA,NA,"celltalkdb_7791754,15621726",NA,"BMP7_BMPR1A"
"BMP7_BMPR1B","BMP7_BMPR1B","BMP7","BMP7","BMPR1B",NA,NA,NA,NA,"celltalkdb_15621726",NA,"BMP7_BMPR1B"
"BMP7_BMPR2","BMP7_BMPR2","BMP7","BMP7","BMPR2",NA,NA,NA,NA,"celltalkdb_7791754,15621726",NA,"BMP7_BMPR2"
"BMP7_ENG","BMP7_ENG","BMP7","BMP7","ENG",NA,NA,NA,NA,"celltalkdb_9872992",NA,"BMP7_ENG"
"BMP8A_BMPR1A","BMP8A_BMPR1A","BMP8A","BMP8A","BMPR1A",NA,NA,NA,NA,"celltalkdb_28465413,15621726",NA,"BMP8A_BMPR1A"
"BMP8A_BMPR1B","BMP8A_BMPR1B","BMP8A","BMP8A","BMPR1B",NA,NA,NA,NA,"celltalkdb_15621726",NA,"BMP8A_BMPR1B"
"BMP8A_BMPR2","BMP8A_BMPR2","BMP8A","BMP8A","BMPR2",NA,NA,NA,NA,"celltalkdb_28465413,15621726",NA,"BMP8A_BMPR2"
"BMP8B_BMPR1A","BMP8B_BMPR1A","BMP8B","BMP8B","BMPR1A",NA,NA,NA,NA,"celltalkdb_32196115,15621726",NA,"BMP8B_BMPR1A"
"BMP8B_BMPR1B","BMP8B_BMPR1B","BMP8B","BMP8B","BMPR1B",NA,NA,NA,NA,"celltalkdb_32196115,15621726",NA,"BMP8B_BMPR1B"
"BMP8B_BMPR2","BMP8B_BMPR2","BMP8B","BMP8B","BMPR2",NA,NA,NA,NA,"celltalkdb_32196115,15621726",NA,"BMP8B_BMPR2"
"BMP8B_PLAUR","BMP8B_PLAUR","BMP8B","BMP8B","PLAUR",NA,NA,NA,NA,"celltalkdb_32103204",NA,"BMP8B_PLAUR"
"BSG_SELE","BSG_SELE","BSG","BSG","SELE",NA,NA,NA,NA,"celltalkdb_19443639",NA,"BSG_SELE"
"BST1_CAV1","BST1_CAV1","BST1","BST1","CAV1",NA,NA,NA,NA,"celltalkdb_11866528",NA,"BST1_CAV1"
"BST2_LILRA4","BST2_LILRA4","BST2","BST2","LILRA4",NA,NA,NA,NA,"celltalkdb_19564354",NA,"BST2_LILRA4"
"BST2_LIRA4","BST2_LILRA4","BST2","BST2","LILRA4",NA,NA,NA,NA,"cellphonedb_PMID:19564354",NA,"BST2_LIRA4"
"BTC_EGFR1","BTC_EGFR","BTC","BTC","EGFR",NA,NA,NA,NA,"celltalkdb_8144591, cellphonedb_uniprot",NA,"BTC_EGFR"
"BTC_ERBB2","BTC_ERBB2","BTC","BTC","ERBB2",NA,NA,NA,NA,"celltalkdb_9662041",NA,"BTC_ERBB2"
"BTC_ERBB3","BTC_ERBB3","BTC","BTC","ERBB3",NA,NA,NA,NA,"celltalkdb_9312020, cellphonedb_uniprot",NA,"BTC_ERBB3"
"BTC_ERBB41","BTC_ERBB4","BTC","BTC","ERBB4",NA,NA,NA,NA,"celltalkdb_10214951, cellphonedb_uniprot",NA,"BTC_ERBB4"
"BTLA_CD247","BTLA_CD247","BTLA","BTLA","CD247",NA,NA,NA,NA,"celltalkdb_32196115",NA,"BTLA_CD247"
"BTLA_CD79A","BTLA_CD79A","BTLA","BTLA","CD79A",NA,NA,NA,NA,"celltalkdb_19155498",NA,"BTLA_CD79A"
"BTLA_TNFRSF141","BTLA_TNFRSF14","BTLA","BTLA","TNFRSF14",NA,NA,NA,NA,"celltalkdb_22437870",NA,"BTLA_TNFRSF14"
"BTLA_TNR14","BTLA_TNFRSF14","BTLA","BTLA","TNFRSF14",NA,NA,NA,NA,"cellphonedb_PMID:31204070;uniprot",NA,"BTLA_TNR14"
"BTLA_VTCN1","BTLA_VTCN1","BTLA","BTLA","VTCN1",NA,NA,NA,NA,"celltalkdb_12796776",NA,"BTLA_VTCN1"
"BY55_TNR14","CD160_TNFRSF14","CD160","CD160","TNFRSF14",NA,NA,NA,NA,"cellphonedb_PMID:21959263",NA,"BY55_TNR14"
"C1QA_CD93","C1QA_CD93","C1QA","C1QA","CD93",NA,NA,NA,NA,"celltalkdb_9476117",NA,"C1QA_CD93"
"C1QA_CR1","C1QA_CR1","C1QA","C1QA","CR1",NA,NA,NA,NA,"celltalkdb_10528211",NA,"C1QA_CR1"
"C1QA_CSPG4","C1QA_CSPG4","C1QA","C1QA","CSPG4",NA,NA,NA,NA,"celltalkdb_9013976",NA,"C1QA_CSPG4"
"C1QB_C1QBP","C1QB_C1QBP","C1QB","C1QB","C1QBP",NA,NA,NA,NA,"celltalkdb_31744753",NA,"C1QB_C1QBP"
"C1QB_LRP1","C1QB_LRP1","C1QB","C1QB","LRP1",NA,NA,NA,NA,"celltalkdb_11560994",NA,"C1QB_LRP1"
"C1QL2_ADGRB3","C1QL2_ADGRB3","C1QL2","C1QL2","ADGRB3",NA,NA,NA,NA,"cellphonedb_uniprot;reactome;IUPHAR",NA,"C1QL2_AGRB3"
